timestamp,hour,day_of_week,occupancy,electricity_usage,water_usage,waste_generated
2024-02-05 05:00:00,5,0,0.11,38.6,10.61,12.4
2024-02-05 06:00:00,6,0,0.15,44.21,8.09,4.29
2024-02-05 07:00:00,7,0,0.11,60.01,17.26,9.93
2024-02-05 08:00:00,8,0,0.82,67.35,19.34,8.12
2024-02-05 09:00:00,9,0,0.73,73.99,14.65,8.42
2024-02-05 10:00:00,10,0,0.82,79.43,13.94,10.61
2024-02-05 11:00:00,11,0,0.73,76.46,7.31,11.16
2024-02-05 12:00:00,12,0,0.83,80.4,12.98,12.4
2024-02-05 13:00:00,13,0,0.88,88.97,10.21,13.2
2024-02-05 14:00:00,14,0,0.78,67.45,7.5,12.97
2024-02-05 15:00:00,15,0,0.81,71.4,9.01,13.65
2024-02-05 16:00:00,16,0,0.74,67.89,13.67,8.91
2024-02-05 17:00:00,17,0,0.83,60.78,10.59,13.82
2024-02-05 18:00:00,18,0,0.76,50.81,14.49,0.0
2024-02-05 19:00:00,19,0,0.14,39.0,20.34,12.39
2024-02-05 20:00:00,20,0,0.12,36.39,24.99,14.06
2024-02-05 21:00:00,21,0,0.14,30.49,23.82,14.1
2024-02-05 22:00:00,22,0,0.14,28.78,19.45,16.4
2024-02-05 23:00:00,23,0,0.13,22.36,9.35,14.32
2024-02-06 00:00:00,0,1,0.13,20.74,7.19,4.52
2024-02-06 01:00:00,1,1,0.2,16.79,9.83,5.78
2024-02-06 02:00:00,2,1,0.13,23.62,7.53,8.24
2024-02-06 03:00:00,3,1,0.13,32.96,8.1,10.7
2024-02-06 04:00:00,4,1,0.11,37.08,1.0,8.86
2024-02-06 05:00:00,5,1,0.18,37.35,9.77,7.83
2024-02-06 06:00:00,6,1,0.15,56.93,10.75,6.56
2024-02-06 07:00:00,7,1,0.14,55.06,19.45,10.29
2024-02-06 08:00:00,8,1,0.83,65.21,25.72,6.85
2024-02-06 09:00:00,9,1,0.86,67.09,18.21,8.02
2024-02-06 10:00:00,10,1,0.84,77.0,10.31,8.65
2024-02-06 11:00:00,11,1,0.71,79.13,9.9,11.01
2024-02-06 12:00:00,12,1,0.71,78.34,7.89,12.58
2024-02-06 13:00:00,13,1,0.74,75.43,9.83,8.58
2024-02-06 14:00:00,14,1,0.77,71.92,8.38,13.89
2024-02-06 15:00:00,15,1,0.71,69.83,12.59,13.77
2024-02-06 16:00:00,16,1,0.73,66.68,10.16,10.35
2024-02-06 17:00:00,17,1,0.83,51.66,10.03,11.47
2024-02-06 18:00:00,18,1,0.84,49.23,15.58,0.0
2024-02-06 19:00:00,19,1,0.15,43.15,17.18,15.04
2024-02-06 20:00:00,20,1,0.12,40.92,28.47,15.7
2024-02-06 21:00:00,21,1,0.16,28.45,25.54,12.56
2024-02-06 22:00:00,22,1,0.16,28.77,11.8,15.67
2024-02-06 23:00:00,23,1,0.15,25.61,9.91,16.83
2024-02-07 00:00:00,0,2,0.19,20.73,5.14,4.18
2024-02-07 01:00:00,1,2,0.14,16.51,5.91,4.87
2024-02-07 02:00:00,2,2,0.11,34.95,13.94,6.32
2024-02-07 03:00:00,3,2,0.19,22.85,9.46,7.24
2024-02-07 04:00:00,4,2,0.18,35.07,11.78,4.52
2024-02-07 05:00:00,5,2,0.17,41.91,11.84,7.35
2024-02-07 06:00:00,6,2,0.17,57.04,9.71,10.81
2024-02-07 07:00:00,7,2,0.18,52.5,22.28,4.01
2024-02-07 08:00:00,8,2,0.78,66.02,29.34,7.67
2024-02-07 09:00:00,9,2,0.83,66.98,14.92,10.55
2024-02-07 10:00:00,10,2,0.79,72.49,13.16,14.46
2024-02-07 11:00:00,11,2,0.78,81.4,14.78,11.08
2024-02-07 12:00:00,12,2,0.72,83.01,6.15,13.41
2024-02-07 13:00:00,13,2,0.89,71.36,7.32,9.34
2024-02-07 14:00:00,14,2,0.88,73.41,11.67,15.36
2024-02-07 15:00:00,15,2,0.87,71.51,5.45,13.37
2024-02-07 16:00:00,16,2,0.85,63.38,8.2,10.56
2024-02-07 17:00:00,17,2,0.8,59.48,12.54,11.68
2024-02-07 18:00:00,18,2,0.85,52.2,12.26,0.0
2024-02-07 19:00:00,19,2,0.1,44.56,21.2,11.35
2024-02-07 20:00:00,20,2,0.18,28.74,26.29,14.87
2024-02-07 21:00:00,21,2,0.19,23.43,19.77,15.36
2024-02-07 22:00:00,22,2,0.2,24.18,13.73,13.35
2024-02-07 23:00:00,23,2,0.2,15.28,8.02,16.2
2024-02-08 00:00:00,0,3,0.2,13.23,10.33,3.95
2024-02-08 01:00:00,1,3,0.18,18.73,9.61,6.18
2024-02-08 02:00:00,2,3,0.15,25.57,8.76,6.77
2024-02-08 03:00:00,3,3,0.13,20.42,11.47,6.59
2024-02-08 04:00:00,4,3,0.18,33.81,10.28,6.81
2024-02-08 05:00:00,5,3,0.13,44.3,9.72,7.34
2024-02-08 06:00:00,6,3,0.14,49.81,12.17,10.44
2024-02-08 07:00:00,7,3,0.18,67.53,19.11,6.71
2024-02-08 08:00:00,8,3,0.84,67.89,23.5,10.1
2024-02-08 09:00:00,9,3,0.83,68.8,13.93,9.43
2024-02-08 10:00:00,10,3,0.77,83.37,9.03,10.75
2024-02-08 11:00:00,11,3,0.8,69.59,11.75,11.39
2024-02-08 12:00:00,12,3,0.78,74.02,8.83,10.14
2024-02-08 13:00:00,13,3,0.7,86.37,6.73,13.74
2024-02-08 14:00:00,14,3,0.9,76.52,3.71,15.34
2024-02-08 15:00:00,15,3,0.85,62.41,3.74,14.3
2024-02-08 16:00:00,16,3,0.74,59.7,5.23,10.1
2024-02-08 17:00:00,17,3,0.81,54.94,4.22,15.2
2024-02-08 18:00:00,18,3,0.88,49.51,17.59,0.0
2024-02-08 19:00:00,19,3,0.1,36.78,24.85,11.85
2024-02-08 20:00:00,20,3,0.14,34.22,21.99,15.99
2024-02-08 21:00:00,21,3,0.18,36.01,18.81,14.99
2024-02-08 22:00:00,22,3,0.16,23.24,16.42,15.95
2024-02-08 23:00:00,23,3,0.14,17.33,8.78,12.55
2024-02-09 00:00:00,0,4,0.13,20.95,8.09,4.09
2024-02-09 01:00:00,1,4,0.11,15.1,7.76,6.1
2024-02-09 02:00:00,2,4,0.18,26.99,8.75,6.39
2024-02-09 03:00:00,3,4,0.13,31.89,7.46,5.02
2024-02-09 04:00:00,4,4,0.13,31.04,6.12,4.36
2024-02-09 05:00:00,5,4,0.16,31.41,14.04,3.56
2024-02-09 06:00:00,6,4,0.19,45.17,12.3,10.52
2024-02-09 07:00:00,7,4,0.13,52.11,13.9,9.52
2024-02-09 08:00:00,8,4,0.89,68.65,22.4,8.41
2024-02-09 09:00:00,9,4,0.76,62.24,22.18,11.07
2024-02-09 10:00:00,10,4,0.88,68.25,12.99,5.96
2024-02-09 11:00:00,11,4,0.73,86.03,11.14,11.58
2024-02-09 12:00:00,12,4,0.86,83.89,9.01,10.44
2024-02-09 13:00:00,13,4,0.75,79.78,5.67,10.26
2024-02-09 14:00:00,14,4,0.88,81.35,7.55,11.36
2024-02-09 15:00:00,15,4,0.83,76.21,7.15,13.29
2024-02-09 16:00:00,16,4,0.76,69.94,14.39,12.56
2024-02-09 17:00:00,17,4,0.85,59.7,8.26,16.49
2024-02-09 18:00:00,18,4,0.76,49.93,10.15,0.0
2024-02-09 19:00:00,19,4,0.11,40.31,32.07,18.53
2024-02-09 20:00:00,20,4,0.15,32.84,24.73,13.57
2024-02-09 21:00:00,21,4,0.12,37.6,20.22,11.52
2024-02-09 22:00:00,22,4,0.12,25.84,14.99,14.92
2024-02-09 23:00:00,23,4,0.12,21.17,10.07,16.93
2024-02-10 00:00:00,0,5,0.11,13.41,2.36,5.71
2024-02-10 01:00:00,1,5,0.11,23.61,5.31,9.55
2024-02-10 02:00:00,2,5,0.15,18.49,8.42,5.04
2024-02-10 03:00:00,3,5,0.15,25.9,6.96,6.36
2024-02-10 04:00:00,4,5,0.12,26.26,6.59,8.51
2024-02-10 05:00:00,5,5,0.18,28.22,5.98,10.59
2024-02-10 06:00:00,6,5,0.11,44.18,9.35,9.34
2024-02-10 07:00:00,7,5,0.12,43.25,13.13,10.53
2024-02-10 08:00:00,8,5,0.39,42.02,16.72,11.61
2024-02-10 09:00:00,9,5,0.46,54.33,14.49,11.81
2024-02-10 10:00:00,10,5,0.43,52.84,5.02,11.04
2024-02-10 11:00:00,11,5,0.47,55.01,9.73,14.05
2024-02-10 12:00:00,12,5,0.38,53.14,6.44,13.5
2024-02-10 13:00:00,13,5,0.35,57.99,12.15,14.65
2024-02-10 14:00:00,14,5,0.38,45.14,5.48,17.84
2024-02-10 15:00:00,15,5,0.4,45.71,5.13,18.44
2024-02-10 16:00:00,16,5,0.47,43.72,8.75,18.74
2024-02-10 17:00:00,17,5,0.34,40.07,10.58,17.71
2024-02-10 18:00:00,18,5,0.34,36.68,9.98,0.0
2024-02-10 19:00:00,19,5,0.19,33.49,21.6,21.83
2024-02-10 20:00:00,20,5,0.15,25.6,18.64,16.69
2024-02-10 21:00:00,21,5,0.13,20.48,19.58,22.44
2024-02-10 22:00:00,22,5,0.15,19.89,10.41,21.16
2024-02-10 23:00:00,23,5,0.14,8.7,9.6,24.05
2024-02-11 00:00:00,0,6,0.12,1.2,2.55,6.08
2024-02-11 01:00:00,1,6,0.1,7.56,1.85,6.78
2024-02-11 02:00:00,2,6,0.15,16.03,9.71,8.84
2024-02-11 03:00:00,3,6,0.17,19.87,2.56,8.29
2024-02-11 04:00:00,4,6,0.19,17.6,8.87,8.48
2024-02-11 05:00:00,5,6,0.13,28.53,8.34,7.26
2024-02-11 06:00:00,6,6,0.13,35.05,16.43,9.33
2024-02-11 07:00:00,7,6,0.15,35.05,11.24,6.72
2024-02-11 08:00:00,8,6,0.45,46.3,23.44,9.15
2024-02-11 09:00:00,9,6,0.46,54.94,13.7,15.05
2024-02-11 10:00:00,10,6,0.31,61.87,13.84,11.32
2024-02-11 11:00:00,11,6,0.45,56.03,5.37,8.86
2024-02-11 12:00:00,12,6,0.46,51.55,6.05,12.73
2024-02-11 13:00:00,13,6,0.47,58.43,5.08,13.32
2024-02-11 14:00:00,14,6,0.4,51.52,4.3,18.08
2024-02-11 15:00:00,15,6,0.36,48.0,4.19,14.7
2024-02-11 16:00:00,16,6,0.38,51.73,2.38,14.76
2024-02-11 17:00:00,17,6,0.5,44.54,5.11,17.14
2024-02-11 18:00:00,18,6,0.43,35.57,13.91,0.0
2024-02-11 19:00:00,19,6,0.13,35.03,22.33,20.62
2024-02-11 20:00:00,20,6,0.1,20.4,23.21,20.19
2024-02-11 21:00:00,21,6,0.16,27.93,19.06,18.03
2024-02-11 22:00:00,22,6,0.17,19.64,15.18,21.52
2024-02-11 23:00:00,23,6,0.14,5.86,0.0,21.68
2024-02-12 00:00:00,0,0,0.11,25.09,0.98,6.11
2024-02-12 01:00:00,1,0,0.11,22.28,10.98,5.54
2024-02-12 02:00:00,2,0,0.17,27.29,6.99,7.68
2024-02-12 03:00:00,3,0,0.16,28.55,9.42,6.36
2024-02-12 04:00:00,4,0,0.19,27.6,7.31,4.91
2024-02-12 05:00:00,5,0,0.2,46.01,8.38,6.69
2024-02-12 06:00:00,6,0,0.17,54.14,11.46,5.82
2024-02-12 07:00:00,7,0,0.16,57.3,18.86,6.99
2024-02-12 08:00:00,8,0,0.84,64.45,22.56,8.21
2024-02-12 09:00:00,9,0,0.83,70.28,22.44,7.68
2024-02-12 10:00:00,10,0,0.74,75.62,18.15,5.99
2024-02-12 11:00:00,11,0,0.86,76.5,13.11,8.17
2024-02-12 12:00:00,12,0,0.81,74.84,9.36,13.9
2024-02-12 13:00:00,13,0,0.89,85.27,7.59,17.21
2024-02-12 14:00:00,14,0,0.85,84.71,0.62,10.07
2024-02-12 15:00:00,15,0,0.78,68.95,11.18,12.01
2024-02-12 16:00:00,16,0,0.88,62.07,7.77,14.35
2024-02-12 17:00:00,17,0,0.87,52.56,10.26,13.83
2024-02-12 18:00:00,18,0,0.79,53.81,18.97,0.0
2024-02-12 19:00:00,19,0,0.11,37.41,25.3,12.57
2024-02-12 20:00:00,20,0,0.14,35.94,24.93,16.57
2024-02-12 21:00:00,21,0,0.16,32.86,22.83,14.76
2024-02-12 22:00:00,22,0,0.11,31.71,15.57,17.03
2024-02-12 23:00:00,23,0,0.15,23.68,11.56,16.87
2024-02-13 00:00:00,0,1,0.17,16.28,4.43,4.97
2024-02-13 01:00:00,1,1,0.12,29.98,13.05,5.63
2024-02-13 02:00:00,2,1,0.14,21.15,12.1,2.56
2024-02-13 03:00:00,3,1,0.11,38.15,4.96,5.25
2024-02-13 04:00:00,4,1,0.19,34.52,7.4,9.16
2024-02-13 05:00:00,5,1,0.14,42.32,12.56,7.33
2024-02-13 06:00:00,6,1,0.14,52.42,13.76,10.5
2024-02-13 07:00:00,7,1,0.15,62.49,17.1,6.4
2024-02-13 08:00:00,8,1,0.86,67.45,21.6,7.22
2024-02-13 09:00:00,9,1,0.79,72.31,14.56,10.56
2024-02-13 10:00:00,10,1,0.83,78.94,15.31,10.59
2024-02-13 11:00:00,11,1,0.75,74.89,14.26,9.0
2024-02-13 12:00:00,12,1,0.75,88.25,8.56,11.29
2024-02-13 13:00:00,13,1,0.89,81.84,4.91,13.32
2024-02-13 14:00:00,14,1,0.75,76.52,13.12,13.79
2024-02-13 15:00:00,15,1,0.87,74.89,8.33,15.5
2024-02-13 16:00:00,16,1,0.87,62.88,8.43,14.91
2024-02-13 17:00:00,17,1,0.9,58.69,11.27,11.03
2024-02-13 18:00:00,18,1,0.78,44.81,11.21,0.0
2024-02-13 19:00:00,19,1,0.19,48.42,23.05,14.66
2024-02-13 20:00:00,20,1,0.12,45.69,26.73,14.82
2024-02-13 21:00:00,21,1,0.13,35.12,23.1,12.69
2024-02-13 22:00:00,22,1,0.19,27.32,18.23,13.9
2024-02-13 23:00:00,23,1,0.19,23.32,11.19,15.74
2024-02-14 00:00:00,0,2,0.19,24.59,7.54,3.21
2024-02-14 01:00:00,1,2,0.17,19.16,6.73,5.55
2024-02-14 02:00:00,2,2,0.17,17.85,6.44,8.86
2024-02-14 03:00:00,3,2,0.19,30.0,4.18,8.38
2024-02-14 04:00:00,4,2,0.17,36.33,7.86,8.07
2024-02-14 05:00:00,5,2,0.17,36.82,5.58,3.56
2024-02-14 06:00:00,6,2,0.17,52.79,12.0,6.02
2024-02-14 07:00:00,7,2,0.17,51.95,20.39,10.69
2024-02-14 08:00:00,8,2,0.88,71.07,18.92,10.78
2024-02-14 09:00:00,9,2,0.87,74.98,19.18,10.1
2024-02-14 10:00:00,10,2,0.78,73.17,8.57,10.43
2024-02-14 11:00:00,11,2,0.87,86.9,4.83,9.72
2024-02-14 12:00:00,12,2,0.79,78.01,8.89,11.67
2024-02-14 13:00:00,13,2,0.75,81.8,7.16,10.38
2024-02-14 14:00:00,14,2,0.8,66.35,5.2,17.11
2024-02-14 15:00:00,15,2,0.9,71.0,5.48,12.06
2024-02-14 16:00:00,16,2,0.77,62.27,3.57,13.87
2024-02-14 17:00:00,17,2,0.78,62.59,1.52,10.35
2024-02-14 18:00:00,18,2,0.77,51.5,18.11,0.0
2024-02-14 19:00:00,19,2,0.19,36.71,19.07,14.12
2024-02-14 20:00:00,20,2,0.17,24.77,25.31,15.48
2024-02-14 21:00:00,21,2,0.11,34.09,21.07,19.37
2024-02-14 22:00:00,22,2,0.18,19.47,14.75,12.35
2024-02-14 23:00:00,23,2,0.11,21.51,2.03,13.89
2024-02-15 00:00:00,0,3,0.15,14.14,10.34,6.55
2024-02-15 01:00:00,1,3,0.18,22.53,7.71,4.48
2024-02-15 02:00:00,2,3,0.13,34.58,7.76,8.15
2024-02-15 03:00:00,3,3,0.17,23.3,11.9,5.38
2024-02-15 04:00:00,4,3,0.2,38.06,8.4,6.6
2024-02-15 05:00:00,5,3,0.15,48.04,10.34,9.98
2024-02-15 06:00:00,6,3,0.11,47.65,12.76,9.55
2024-02-15 07:00:00,7,3,0.18,60.54,17.35,4.54
2024-02-15 08:00:00,8,3,0.76,74.15,26.0,6.87
2024-02-15 09:00:00,9,3,0.71,77.81,20.63,6.83
2024-02-15 10:00:00,10,3,0.87,71.84,15.71,11.17
2024-02-15 11:00:00,11,3,0.79,81.95,6.42,10.88
2024-02-15 12:00:00,12,3,0.87,76.28,5.66,9.6
2024-02-15 13:00:00,13,3,0.79,82.54,5.83,6.5
2024-02-15 14:00:00,14,3,0.86,78.93,11.56,11.0
2024-02-15 15:00:00,15,3,0.74,76.55,6.04,9.94
2024-02-15 16:00:00,16,3,0.71,63.32,12.66,7.63
2024-02-15 17:00:00,17,3,0.74,53.11,15.54,14.72
2024-02-15 18:00:00,18,3,0.75,47.52,10.93,0.0
2024-02-15 19:00:00,19,3,0.15,40.85,18.81,18.73
2024-02-15 20:00:00,20,3,0.1,44.55,23.02,13.4
2024-02-15 21:00:00,21,3,0.19,32.18,21.41,16.23
2024-02-15 22:00:00,22,3,0.18,20.42,14.38,18.28
2024-02-15 23:00:00,23,3,0.17,17.42,6.85,16.62
2024-02-16 00:00:00,0,4,0.16,24.61,4.73,0.84
2024-02-16 01:00:00,1,4,0.11,27.0,6.65,3.91
2024-02-16 02:00:00,2,4,0.13,20.95,8.79,6.54
2024-02-16 03:00:00,3,4,0.14,29.46,7.09,5.05
2024-02-16 04:00:00,4,4,0.14,42.7,11.44,10.86
2024-02-16 05:00:00,5,4,0.11,34.39,5.93,7.38
2024-02-16 06:00:00,6,4,0.17,57.68,17.5,10.17
2024-02-16 07:00:00,7,4,0.16,57.2,22.78,7.63
2024-02-16 08:00:00,8,4,0.81,69.31,24.68,8.5
2024-02-16 09:00:00,9,4,0.79,70.37,30.84,7.55
2024-02-16 10:00:00,10,4,0.72,75.57,16.08,9.46
2024-02-16 11:00:00,11,4,0.86,88.09,3.22,7.95
2024-02-16 12:00:00,12,4,0.77,76.11,5.95,13.25
2024-02-16 13:00:00,13,4,0.73,78.99,8.64,10.68
2024-02-16 14:00:00,14,4,0.77,76.83,4.69,8.83
2024-02-16 15:00:00,15,4,0.89,73.14,3.65,12.85
2024-02-16 16:00:00,16,4,0.8,63.82,5.79,10.69
2024-02-16 17:00:00,17,4,0.8,56.93,13.45,12.03
2024-02-16 18:00:00,18,4,0.75,51.79,15.29,0.0
2024-02-16 19:00:00,19,4,0.19,45.8,24.39,16.29
2024-02-16 20:00:00,20,4,0.18,24.71,21.36,15.76
2024-02-16 21:00:00,21,4,0.2,21.24,29.56,14.76
2024-02-16 22:00:00,22,4,0.15,32.68,16.1,14.49
2024-02-16 23:00:00,23,4,0.17,28.39,9.4,16.86
2024-02-17 00:00:00,0,5,0.11,20.14,8.26,7.63
2024-02-17 01:00:00,1,5,0.15,23.18,8.26,9.41
2024-02-17 02:00:00,2,5,0.11,19.47,4.66,7.13
2024-02-17 03:00:00,3,5,0.14,31.98,8.37,9.73
2024-02-17 04:00:00,4,5,0.18,24.15,11.93,11.05
2024-02-17 05:00:00,5,5,0.12,30.6,4.75,8.91
2024-02-17 06:00:00,6,5,0.16,40.42,8.73,12.99
2024-02-17 07:00:00,7,5,0.14,38.69,13.67,9.96
2024-02-17 08:00:00,8,5,0.34,34.61,22.95,14.28
2024-02-17 09:00:00,9,5,0.5,46.6,15.13,10.91
2024-02-17 10:00:00,10,5,0.39,59.1,7.35,13.75
2024-02-17 11:00:00,11,5,0.35,54.06,11.27,13.83
2024-02-17 12:00:00,12,5,0.3,63.24,8.29,14.63
2024-02-17 13:00:00,13,5,0.32,50.56,10.47,11.13
2024-02-17 14:00:00,14,5,0.38,61.0,4.25,16.08
2024-02-17 15:00:00,15,5,0.44,49.11,1.85,17.9
2024-02-17 16:00:00,16,5,0.37,52.77,2.2,18.74
2024-02-17 17:00:00,17,5,0.35,32.56,5.6,16.88
2024-02-17 18:00:00,18,5,0.46,34.88,11.39,0.0
2024-02-17 19:00:00,19,5,0.15,30.2,19.0,21.89
2024-02-17 20:00:00,20,5,0.16,33.35,16.97,22.58
2024-02-17 21:00:00,21,5,0.15,18.62,17.93,22.16
2024-02-17 22:00:00,22,5,0.12,17.5,14.55,21.54
2024-02-17 23:00:00,23,5,0.15,13.05,6.24,19.78
2024-02-18 00:00:00,0,6,0.14,12.39,1.93,6.86
2024-02-18 01:00:00,1,6,0.18,5.33,5.44,7.45
2024-02-18 02:00:00,2,6,0.2,16.22,9.73,8.39
2024-02-18 03:00:00,3,6,0.17,30.44,6.63,8.15
2024-02-18 04:00:00,4,6,0.16,28.23,6.36,10.07
2024-02-18 05:00:00,5,6,0.14,33.07,3.87,9.27
2024-02-18 06:00:00,6,6,0.19,39.63,12.07,10.13
2024-02-18 07:00:00,7,6,0.16,45.38,19.96,13.34
2024-02-18 08:00:00,8,6,0.38,34.56,14.04,13.39
2024-02-18 09:00:00,9,6,0.41,47.94,17.56,11.02
2024-02-18 10:00:00,10,6,0.37,62.1,6.13,9.86
2024-02-18 11:00:00,11,6,0.3,52.42,13.44,11.35
2024-02-18 12:00:00,12,6,0.42,55.11,11.35,11.98
2024-02-18 13:00:00,13,6,0.46,51.95,4.7,19.79
2024-02-18 14:00:00,14,6,0.36,52.95,7.69,17.58
2024-02-18 15:00:00,15,6,0.42,40.84,7.3,12.54
2024-02-18 16:00:00,16,6,0.37,43.9,8.45,16.81
2024-02-18 17:00:00,17,6,0.34,41.48,8.13,17.85
2024-02-18 18:00:00,18,6,0.36,43.29,15.85,0.0
2024-02-18 19:00:00,19,6,0.15,28.76,17.21,16.48
2024-02-18 20:00:00,20,6,0.19,21.53,18.12,19.5
2024-02-18 21:00:00,21,6,0.12,21.65,16.66,21.64
2024-02-18 22:00:00,22,6,0.11,16.44,8.97,19.98
2024-02-18 23:00:00,23,6,0.12,10.38,6.83,20.74
2024-02-19 00:00:00,0,0,0.19,25.39,8.2,9.21
2024-02-19 01:00:00,1,0,0.19,7.17,8.76,9.56
2024-02-19 02:00:00,2,0,0.13,26.36,6.17,8.52
2024-02-19 03:00:00,3,0,0.17,32.03,7.44,1.67
2024-02-19 04:00:00,4,0,0.19,44.62,7.37,10.46
2024-02-19 05:00:00,5,0,0.13,52.72,13.56,5.56
2024-02-19 06:00:00,6,0,0.18,49.19,11.29,7.59
2024-02-19 07:00:00,7,0,0.19,63.68,18.43,5.94
2024-02-19 08:00:00,8,0,0.79,69.14,22.93,7.51
2024-02-19 09:00:00,9,0,0.76,75.34,20.23,9.99
2024-02-19 10:00:00,10,0,0.81,72.86,15.96,8.29
2024-02-19 11:00:00,11,0,0.82,74.38,15.67,9.22
2024-02-19 12:00:00,12,0,0.83,75.31,10.55,11.91
2024-02-19 13:00:00,13,0,0.81,78.02,8.8,6.67
2024-02-19 14:00:00,14,0,0.83,68.5,5.79,12.65
2024-02-19 15:00:00,15,0,0.75,69.9,9.42,11.34
2024-02-19 16:00:00,16,0,0.77,65.66,9.34,9.61
2024-02-19 17:00:00,17,0,0.83,66.95,8.93,13.74
2024-02-19 18:00:00,18,0,0.74,50.11,13.3,0.0
2024-02-19 19:00:00,19,0,0.13,42.01,22.47,14.75
2024-02-19 20:00:00,20,0,0.16,38.61,24.8,15.53
2024-02-19 21:00:00,21,0,0.13,22.95,30.02,14.58
2024-02-19 22:00:00,22,0,0.19,21.04,15.27,16.63
2024-02-19 23:00:00,23,0,0.18,13.16,4.38,16.83
2024-02-20 00:00:00,0,1,0.18,18.39,7.31,2.94
2024-02-20 01:00:00,1,1,0.11,21.07,5.36,4.32
2024-02-20 02:00:00,2,1,0.14,23.11,5.57,8.71
2024-02-20 03:00:00,3,1,0.15,41.17,10.75,4.25
2024-02-20 04:00:00,4,1,0.12,35.16,7.11,7.52
2024-02-20 05:00:00,5,1,0.13,39.77,9.3,7.02
2024-02-20 06:00:00,6,1,0.16,50.77,11.85,2.79
2024-02-20 07:00:00,7,1,0.13,61.54,16.99,10.38
2024-02-20 08:00:00,8,1,0.73,65.99,22.74,9.01
2024-02-20 09:00:00,9,1,0.84,71.37,21.67,12.79
2024-02-20 10:00:00,10,1,0.82,70.4,13.91,11.91
2024-02-20 11:00:00,11,1,0.82,78.62,8.06,10.05
2024-02-20 12:00:00,12,1,0.85,76.45,7.18,11.36
2024-02-20 13:00:00,13,1,0.83,77.61,5.14,7.42
2024-02-20 14:00:00,14,1,0.83,80.83,6.11,13.9
2024-02-20 15:00:00,15,1,0.84,67.69,0.56,9.66
2024-02-20 16:00:00,16,1,0.81,61.52,5.62,8.13
2024-02-20 17:00:00,17,1,0.82,52.53,13.07,14.6
2024-02-20 18:00:00,18,1,0.75,48.44,11.67,0.0
2024-02-20 19:00:00,19,1,0.17,38.61,17.85,13.03
2024-02-20 20:00:00,20,1,0.12,37.5,26.39,14.76
2024-02-20 21:00:00,21,1,0.12,31.9,22.96,17.57
2024-02-20 22:00:00,22,1,0.15,19.9,13.97,14.86
2024-02-20 23:00:00,23,1,0.12,22.12,11.85,17.96
2024-02-21 00:00:00,0,2,0.19,19.24,9.98,6.01
2024-02-21 01:00:00,1,2,0.14,26.4,4.2,4.7
2024-02-21 02:00:00,2,2,0.19,22.8,7.84,4.24
2024-02-21 03:00:00,3,2,0.12,35.46,5.09,6.35
2024-02-21 04:00:00,4,2,0.15,33.25,9.56,8.42
2024-02-21 05:00:00,5,2,0.12,39.96,12.99,5.61
2024-02-21 06:00:00,6,2,0.17,56.19,9.88,7.98
2024-02-21 07:00:00,7,2,0.19,60.55,21.59,9.77
2024-02-21 08:00:00,8,2,0.76,71.36,23.03,7.2
2024-02-21 09:00:00,9,2,0.79,68.55,18.3,10.24
2024-02-21 10:00:00,10,2,0.74,77.86,7.2,9.52
2024-02-21 11:00:00,11,2,0.74,84.42,9.89,14.5
2024-02-21 12:00:00,12,2,0.82,84.22,2.29,10.4
2024-02-21 13:00:00,13,2,0.7,84.74,5.7,13.64
2024-02-21 14:00:00,14,2,0.76,76.67,11.5,12.14
2024-02-21 15:00:00,15,2,0.72,79.48,4.94,11.96
2024-02-21 16:00:00,16,2,0.74,63.35,7.44,13.41
2024-02-21 17:00:00,17,2,0.86,53.13,12.08,12.59
2024-02-21 18:00:00,18,2,0.73,51.95,14.08,0.0
2024-02-21 19:00:00,19,2,0.19,37.76,21.69,8.94
2024-02-21 20:00:00,20,2,0.19,36.85,26.16,12.28
2024-02-21 21:00:00,21,2,0.13,31.33,25.24,20.19
2024-02-21 22:00:00,22,2,0.2,21.3,14.71,18.87
2024-02-21 23:00:00,23,2,0.19,22.06,7.77,14.0
2024-02-22 00:00:00,0,3,0.2,24.69,3.3,6.18
2024-02-22 01:00:00,1,3,0.15,19.5,11.66,4.69
2024-02-22 02:00:00,2,3,0.18,26.34,3.49,8.24
2024-02-22 03:00:00,3,3,0.11,19.77,7.29,8.06
2024-02-22 04:00:00,4,3,0.19,39.9,11.2,4.01
2024-02-22 05:00:00,5,3,0.15,41.09,1.57,7.93
2024-02-22 06:00:00,6,3,0.18,51.22,8.56,11.46
2024-02-22 07:00:00,7,3,0.16,65.07,14.97,11.41
2024-02-22 08:00:00,8,3,0.74,70.0,20.26,11.13
2024-02-22 09:00:00,9,3,0.77,68.03,19.07,4.94
2024-02-22 10:00:00,10,3,0.85,80.67,11.39,10.88
2024-02-22 11:00:00,11,3,0.84,80.99,9.04,10.56
2024-02-22 12:00:00,12,3,0.86,81.49,5.07,9.66
2024-02-22 13:00:00,13,3,0.8,81.37,5.73,13.62
2024-02-22 14:00:00,14,3,0.8,68.28,5.41,9.59
2024-02-22 15:00:00,15,3,0.76,72.08,8.61,13.65
2024-02-22 16:00:00,16,3,0.73,65.49,8.91,13.53
2024-02-22 17:00:00,17,3,0.76,60.22,13.18,9.61
2024-02-22 18:00:00,18,3,0.75,55.05,17.83,0.0
2024-02-22 19:00:00,19,3,0.11,49.1,19.87,16.01
